,age,job,marital,education,default,housing,loan,contact,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
5812,43,7,1,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5814,56,5,1,0,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5815,57,10,1,2,1,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5816,31,9,2,6,0,2,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5817,28,7,1,3,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5818,38,6,2,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5819,35,0,2,3,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5820,26,1,1,5,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5821,30,1,2,2,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5822,52,9,1,5,0,0,0,1,11.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5823,47,9,1,2,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5824,51,2,2,7,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5825,36,1,1,2,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5826,36,7,1,3,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5827,31,0,2,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5828,36,1,1,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5829,34,0,1,6,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5831,42,1,1,1,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5832,32,9,2,6,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5833,51,0,0,6,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5834,37,6,1,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5835,45,1,1,2,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5836,28,0,2,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5837,37,9,1,5,1,2,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5838,43,2,1,2,1,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5839,54,0,0,6,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5840,59,0,1,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5841,44,3,1,2,1,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5842,33,7,2,3,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5843,35,0,1,3,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5844,48,0,1,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5845,50,9,0,5,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5846,29,6,1,3,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5847,39,0,1,6,0,0,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5849,52,4,1,7,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5850,52,1,1,0,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5851,48,1,1,0,1,2,2,1,11.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5852,28,2,1,2,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5853,35,1,1,3,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5854,38,0,1,6,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5855,44,0,1,6,1,2,2,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5856,34,1,1,1,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5857,45,1,1,2,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5858,30,0,1,6,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5859,38,1,2,0,0,0,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5860,33,9,2,5,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5861,31,0,0,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5862,32,4,1,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5863,24,0,1,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5864,55,4,1,6,0,2,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5865,28,1,2,3,1,2,0,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5866,37,4,0,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5867,33,1,1,2,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5868,34,9,1,5,0,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5869,36,0,0,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5870,44,1,2,5,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5871,39,1,1,2,0,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5872,31,4,2,3,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5873,36,1,1,3,1,2,0,1,10.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5874,34,0,1,6,0,2,2,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5875,32,1,1,2,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5876,35,9,1,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5877,47,9,2,6,1,2,2,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5878,44,0,1,3,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5879,38,7,1,3,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5880,37,7,2,3,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5881,57,9,1,6,1,0,2,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5882,39,2,1,1,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5883,30,7,2,3,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5884,31,0,2,6,0,2,2,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5885,45,1,1,2,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5886,37,1,0,2,1,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5887,29,7,0,3,0,0,2,1,11.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5888,42,1,1,0,1,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5889,52,1,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5890,53,3,1,0,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5891,31,9,2,5,1,2,0,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5892,32,9,2,5,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5893,47,1,1,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5894,39,4,1,6,0,0,0,1,22.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5895,38,8,2,6,0,2,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5896,30,1,1,1,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5897,32,1,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5898,43,11,1,3,1,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5899,27,1,1,0,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5900,59,11,1,7,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5901,46,2,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5902,54,5,0,3,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5903,35,1,1,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5904,33,4,2,6,0,0,0,1,16.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5905,37,7,0,3,0,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5906,41,1,2,3,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5907,44,9,1,5,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5909,49,0,0,2,0,2,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5910,23,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5911,49,1,1,3,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5912,38,9,1,5,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5913,37,1,1,3,0,2,2,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5914,39,0,1,5,0,2,0,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5915,43,1,1,0,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5916,42,7,1,3,1,2,2,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5917,55,3,0,7,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5918,44,1,2,1,0,0,2,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5919,40,1,1,3,0,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5920,41,7,1,3,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5921,32,4,1,6,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5922,57,0,1,1,1,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5923,38,2,1,6,0,0,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5924,50,1,1,1,1,2,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5925,41,1,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5926,52,9,0,6,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5927,31,1,1,3,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5928,34,9,2,5,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5929,56,2,1,6,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5930,51,0,2,1,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5931,40,4,1,3,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5932,39,1,1,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5933,36,2,1,6,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5934,28,0,2,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5935,32,4,1,3,0,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5936,38,1,2,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5937,46,1,1,2,0,2,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5938,42,4,1,7,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5939,37,1,1,5,0,2,0,1,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5940,31,0,1,3,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5941,30,7,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5942,41,4,1,7,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5944,46,1,0,1,0,0,0,1,9.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5945,37,1,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5946,24,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5947,30,0,1,2,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5948,45,7,0,7,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5949,36,0,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5950,48,1,1,5,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5951,47,4,1,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5952,39,0,2,6,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5953,36,9,2,3,0,2,2,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5954,38,3,1,2,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5955,37,9,2,3,1,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5956,30,9,2,5,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5957,38,0,1,6,0,2,0,1,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5958,28,7,1,7,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5959,37,1,1,1,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5960,43,4,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5962,35,0,1,3,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5963,41,7,1,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5964,52,11,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5965,31,9,1,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5966,28,1,1,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5967,50,2,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5968,35,1,1,1,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5969,39,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5970,40,9,1,2,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5971,34,0,2,3,0,2,0,1,11.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5972,27,8,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5973,33,1,1,2,0,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5974,39,2,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5975,39,3,1,0,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5977,26,9,1,5,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5978,42,7,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5979,36,4,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5980,40,1,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5981,50,1,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5982,46,6,2,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5983,57,5,1,3,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5984,40,7,2,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5985,28,7,2,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5986,34,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5987,51,10,1,5,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5988,32,9,2,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5989,28,1,1,1,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5990,38,0,2,6,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5991,34,1,2,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5992,34,9,1,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5993,31,7,2,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5994,35,7,2,3,1,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5995,41,1,0,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5996,29,7,1,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5997,56,3,0,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
5998,29,9,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
5999,27,0,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6000,42,1,1,1,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6001,49,9,1,5,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6002,49,1,1,0,0,1,1,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6003,40,1,1,1,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6004,39,3,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6005,31,0,2,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6006,46,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6007,44,4,1,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6008,33,1,2,1,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6009,35,9,1,5,0,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6010,38,10,2,3,0,2,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6011,33,7,1,3,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6012,41,1,1,2,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6013,34,9,0,5,0,1,1,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6014,32,1,1,5,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6015,35,2,1,3,0,0,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6016,24,7,2,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6017,25,0,1,3,0,2,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6018,34,1,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1
6019,34,9,1,6,0,0,0,1,10.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6020,31,0,0,3,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6021,38,4,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6022,26,0,2,6,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6023,34,1,1,1,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6024,35,7,1,2,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6025,29,1,2,2,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6026,51,1,0,1,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6027,50,3,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6028,44,9,0,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6029,27,9,2,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6031,44,9,0,2,1,2,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6032,43,4,1,0,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6033,37,10,1,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6034,45,7,1,2,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6035,30,9,2,5,0,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6036,43,2,1,0,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6037,43,1,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6038,47,7,0,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6039,53,3,1,0,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6040,45,1,1,0,1,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6041,47,1,1,0,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6042,37,9,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6043,41,1,1,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6044,32,11,1,1,1,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6045,48,1,1,0,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6046,26,9,2,5,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6047,31,2,0,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6048,36,7,2,3,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6049,46,3,1,0,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6050,50,0,0,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6051,45,0,1,1,0,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6052,45,0,1,1,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6053,33,2,1,2,1,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6054,29,0,2,6,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6055,37,1,1,2,0,1,1,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6057,57,6,1,2,1,2,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6058,45,9,2,5,0,2,0,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6059,46,7,0,3,0,2,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6060,39,1,1,0,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6061,37,1,2,5,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6062,46,1,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6063,42,0,0,6,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6064,25,4,2,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6065,45,1,2,2,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6066,40,0,2,3,0,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6067,39,0,1,6,1,0,0,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6068,49,1,1,0,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6069,51,6,2,6,0,2,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6070,43,1,2,0,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6071,35,2,1,3,0,0,0,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6072,46,1,1,2,1,0,0,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
6074,30,1,1,2,1,0,2,1,7.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0
